epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
130,10996.5,0.40001,0.5262,0.27671,0.916,0.85808,0.91373,0.53898,0.48244,0.45187,0.45314,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
323,19836.3,0.23984,0.39601,0.18256,0.94725,0.87118,0.93401,0.67275,0.39017,0.40264,0.33214,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244
131,11060.8,0.39579,0.53623,0.27623,0.91725,0.85153,0.91044,0.51612,0.50065,0.46579,0.48037,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
324,19899.9,0.24251,0.4028,0.18808,0.94484,0.87172,0.93594,0.6757,0.38924,0.4031,0.33115,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046
132,11124.3,0.37778,0.53244,0.27799,0.91769,0.85199,0.9095,0.53967,0.48706,0.4543,0.45453,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
325,19964.2,0.23688,0.39913,0.18894,0.94322,0.87172,0.93467,0.67433,0.3894,0.40357,0.33186,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848
133,11188,0.39521,0.53562,0.28049,0.91433,0.85371,0.90789,0.53487,0.48776,0.45459,0.45646,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
326,20027.8,0.24318,0.40364,0.18986,0.94489,0.87391,0.93637,0.67503,0.38956,0.40305,0.33162,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
134,11252.3,0.38343,0.52721,0.27578,0.91656,0.86026,0.91584,0.56225,0.46196,0.44563,0.42331,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
327,20091.2,0.24284,0.39877,0.189,0.94394,0.87309,0.93431,0.6743,0.38897,0.40244,0.3313,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452
135,11316,0.37633,0.53045,0.27732,0.92712,0.85416,0.91811,0.56159,0.46436,0.44425,0.4235,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
328,20154.8,0.24232,0.40072,0.18657,0.94291,0.87455,0.93488,0.67535,0.38825,0.40214,0.33036,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254
136,11380.4,0.38205,0.53574,0.27653,0.90083,0.84288,0.90297,0.51617,0.511,0.45597,0.46645,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
329,20218.3,0.2349,0.39673,0.18513,0.94329,0.87158,0.93402,0.67562,0.38796,0.40207,0.32992,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056
137,11444.7,0.37995,0.53089,0.27031,0.92519,0.85808,0.91558,0.56854,0.4651,0.4289,0.41215,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
330,20281.6,0.25333,0.41634,0.19021,0.94282,0.87282,0.93496,0.67579,0.3879,0.40218,0.32974,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858
138,11508.5,0.38299,0.52711,0.27318,0.9264,0.85886,0.92044,0.58182,0.45412,0.43234,0.3972,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
331,20345.2,0.24264,0.39728,0.1848,0.94338,0.87316,0.93598,0.67834,0.38694,0.40226,0.32787,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
139,11554.6,0.38544,0.52884,0.27015,0.9269,0.84389,0.91329,0.56894,0.46674,0.43397,0.40822,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
140,11593.8,0.38359,0.53063,0.27615,0.91811,0.85317,0.91277,0.57169,0.46587,0.43326,0.40511,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
141,11633.1,0.39176,0.52439,0.27159,0.9176,0.85699,0.91256,0.55216,0.47466,0.45151,0.42624,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
142,11672.1,0.37703,0.51278,0.26866,0.92038,0.85178,0.91107,0.5648,0.46865,0.44457,0.41817,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082
143,11711.1,0.3779,0.5279,0.26453,0.93602,0.84607,0.91181,0.58502,0.44575,0.44221,0.39175,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
144,11750.4,0.37884,0.53139,0.26595,0.9392,0.86135,0.92483,0.61031,0.4266,0.43364,0.36361,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686
145,11789.6,0.37931,0.52308,0.26394,0.93344,0.85535,0.91278,0.58466,0.44824,0.44268,0.39757,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
146,11828.8,0.37859,0.52243,0.26442,0.92465,0.8488,0.90922,0.56592,0.4724,0.43668,0.42163,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
147,11868.3,0.37961,0.52234,0.2663,0.92838,0.842,0.90681,0.54198,0.4898,0.45265,0.46191,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
148,11907.5,0.37358,0.5219,0.27389,0.93382,0.86267,0.92117,0.61347,0.42353,0.42862,0.38264,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894
149,11946.9,0.38885,0.52889,0.27062,0.94215,0.87113,0.92728,0.61993,0.42029,0.4178,0.37882,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
150,11986.1,0.39514,0.52287,0.27276,0.93139,0.8619,0.92543,0.60986,0.42942,0.42616,0.381,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498
151,12025.2,0.38574,0.51657,0.27182,0.93652,0.8617,0.92473,0.60796,0.4369,0.42269,0.39104,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
152,12064.3,0.3712,0.51249,0.26223,0.93579,0.86707,0.92621,0.63235,0.41393,0.41084,0.36154,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102
153,12103.7,0.36743,0.51621,0.26822,0.94529,0.85862,0.92419,0.59613,0.44181,0.42857,0.39871,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
154,12142.9,0.37863,0.5161,0.27124,0.93059,0.8548,0.91827,0.58094,0.4564,0.4331,0.4183,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706
155,12182,0.35936,0.51502,0.26436,0.93394,0.85657,0.92066,0.59456,0.44198,0.42619,0.40299,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
156,12221.5,0.38379,0.52195,0.26462,0.93878,0.86217,0.91953,0.58813,0.44768,0.43598,0.41189,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
157,12260.7,0.37511,0.51473,0.27173,0.94548,0.8614,0.92518,0.60585,0.43217,0.42786,0.38806,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
158,12299.9,0.38286,0.50469,0.26401,0.93978,0.86845,0.92764,0.6155,0.42643,0.42076,0.37588,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914
159,12339.4,0.36384,0.52015,0.26029,0.93616,0.86517,0.92337,0.60911,0.43063,0.4257,0.37817,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
160,12378.6,0.36179,0.51814,0.25792,0.93843,0.86528,0.92263,0.59857,0.43991,0.43085,0.38925,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518
161,12417.7,0.36558,0.51438,0.26066,0.93793,0.86517,0.92684,0.59998,0.44032,0.43068,0.39273,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
162,12457,0.37699,0.5198,0.26533,0.93702,0.869,0.92773,0.60363,0.44201,0.42625,0.39493,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122
163,12496.5,0.37469,0.50929,0.26609,0.93561,0.86448,0.92297,0.59759,0.4446,0.43333,0.40118,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
164,12535.6,0.36791,0.50828,0.25772,0.93325,0.86996,0.9245,0.59644,0.44235,0.43588,0.3996,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726
165,12574.8,0.3549,0.50695,0.26303,0.93843,0.85691,0.92084,0.57043,0.46913,0.44728,0.43367,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
166,12613.9,0.37403,0.5105,0.26092,0.92782,0.86627,0.92187,0.5786,0.4619,0.43517,0.42066,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
167,12653,0.36844,0.51763,0.26018,0.93668,0.86681,0.92415,0.59134,0.44845,0.43066,0.39713,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
168,12692,0.36846,0.5183,0.2631,0.93667,0.86517,0.92581,0.57501,0.46262,0.4354,0.41089,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934
169,12731.3,0.37738,0.50901,0.26433,0.94427,0.85753,0.92357,0.58392,0.45707,0.43217,0.40261,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
170,12770.4,0.35884,0.51206,0.26777,0.94003,0.85917,0.92126,0.59007,0.44883,0.43044,0.39527,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538
171,12809.7,0.35554,0.50274,0.26004,0.93294,0.86517,0.92171,0.58535,0.45441,0.43347,0.40897,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
172,12849.1,0.34772,0.50915,0.25119,0.93646,0.86572,0.92166,0.57912,0.45364,0.4367,0.41088,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142
173,12888.4,0.37037,0.51249,0.26576,0.93447,0.86081,0.91967,0.57205,0.45969,0.4341,0.41525,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
174,12927.5,0.36732,0.50846,0.26149,0.93731,0.86514,0.92455,0.57233,0.46788,0.43422,0.42124,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746
175,12966.9,0.35405,0.49979,0.26134,0.9443,0.86054,0.92509,0.58438,0.45283,0.42981,0.4088,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
176,13006,0.37834,0.50833,0.25996,0.93704,0.85305,0.92283,0.57057,0.46973,0.42901,0.42484,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
177,13045.2,0.36216,0.4971,0.25855,0.94146,0.85148,0.91922,0.57916,0.46033,0.42878,0.40499,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
178,13084.6,0.35093,0.49614,0.25094,0.93588,0.85244,0.91947,0.5876,0.45487,0.42611,0.39974,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954
179,13123.7,0.35798,0.50779,0.25594,0.9355,0.86572,0.92479,0.59242,0.44709,0.42819,0.39226,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
180,13162.7,0.36332,0.50219,0.25668,0.94029,0.86818,0.92651,0.5961,0.44145,0.42564,0.39084,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558
181,13201.8,0.35992,0.50731,0.25511,0.94032,0.8687,0.92753,0.60781,0.43282,0.42149,0.38268,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
182,13241.1,0.35673,0.50168,0.25429,0.93636,0.86736,0.92884,0.60863,0.43454,0.42351,0.38318,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162
183,13280.5,0.35643,0.50453,0.24814,0.93717,0.86354,0.92582,0.5998,0.44094,0.4247,0.38994,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
184,13319.6,0.3495,0.48923,0.2556,0.93636,0.86738,0.92722,0.60053,0.44284,0.42238,0.39413,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766
185,13358.9,0.37532,0.50961,0.25804,0.93207,0.8688,0.92368,0.58886,0.44775,0.42716,0.40444,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
186,13398.1,0.36056,0.4983,0.26141,0.93346,0.8619,0.9227,0.56832,0.46743,0.43748,0.42729,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
187,13437.2,0.37314,0.50597,0.26486,0.92742,0.87227,0.9258,0.57433,0.46359,0.43222,0.41817,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
188,13476.3,0.3616,0.49856,0.25911,0.92105,0.881,0.92828,0.58024,0.4608,0.42689,0.41597,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974
189,13515.8,0.35329,0.49541,0.25697,0.9173,0.87785,0.92803,0.58433,0.45715,0.42792,0.40891,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
190,13555,0.35417,0.50142,0.25195,0.92671,0.86627,0.92572,0.58785,0.45373,0.43063,0.4034,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578
191,13594.3,0.36034,0.50018,0.25783,0.92528,0.86954,0.92748,0.59961,0.44495,0.42941,0.39048,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
192,13633.7,0.35728,0.50696,0.24772,0.93347,0.86954,0.92695,0.6063,0.43921,0.4256,0.38031,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182
193,13673,0.34993,0.4969,0.25265,0.93048,0.86945,0.92779,0.61359,0.4332,0.4244,0.3713,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
194,13712.2,0.34555,0.49727,0.24677,0.93756,0.86877,0.92815,0.62325,0.42118,0.41327,0.36137,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786
195,13751.5,0.35558,0.48543,0.25283,0.9365,0.87227,0.93023,0.61955,0.42671,0.42052,0.36714,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
196,13790.8,0.3561,0.50557,0.25743,0.93798,0.87009,0.93028,0.61468,0.4309,0.42086,0.37004,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
197,13830.2,0.36707,0.50213,0.25569,0.9315,0.86851,0.92622,0.61236,0.43069,0.4216,0.36823,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
198,13869.5,0.3807,0.51113,0.26664,0.93667,0.85862,0.92452,0.60937,0.43744,0.42012,0.37769,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994
199,13908.7,0.34249,0.4896,0.24815,0.93565,0.86736,0.92464,0.61076,0.43643,0.41995,0.37851,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
200,13948,0.3457,0.48981,0.24673,0.93588,0.87063,0.93036,0.61953,0.42684,0.419,0.36744,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598
201,13987.5,0.37364,0.49831,0.26618,0.93657,0.86736,0.92998,0.61594,0.43227,0.41566,0.37357,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
202,14026.7,0.35535,0.50061,0.24969,0.93551,0.87105,0.92901,0.6114,0.43726,0.4189,0.37923,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202
203,14066,0.34641,0.4934,0.24604,0.9369,0.87526,0.93101,0.61616,0.43515,0.41371,0.37721,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
204,14105.5,0.34619,0.48075,0.23885,0.93676,0.8732,0.93088,0.62635,0.42598,0.40635,0.36323,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806
205,14144.7,0.35352,0.49152,0.25225,0.9338,0.87771,0.9312,0.63615,0.4192,0.39709,0.3517,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
206,14184.1,0.37772,0.49734,0.25346,0.94497,0.87171,0.93376,0.64575,0.40731,0.3977,0.34099,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
207,14223.5,0.35312,0.48916,0.2489,0.94058,0.87991,0.93619,0.6549,0.39968,0.3981,0.32912,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
208,14263.1,0.34972,0.48195,0.23928,0.94384,0.875,0.93234,0.64865,0.40529,0.40058,0.33751,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014
209,14302.2,0.34556,0.47992,0.24179,0.93531,0.8839,0.93289,0.65037,0.40689,0.40481,0.34084,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
210,14341.2,0.33739,0.48362,0.24004,0.93485,0.87937,0.93028,0.64268,0.41297,0.40513,0.34824,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618
211,14380.5,0.35485,0.48698,0.24729,0.94284,0.87664,0.93176,0.64442,0.41074,0.40705,0.34664,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
212,14419.7,0.33568,0.4724,0.24137,0.94173,0.87937,0.93294,0.64387,0.4091,0.40897,0.34553,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222
213,14458.9,0.32642,0.4824,0.24103,0.94018,0.87445,0.93184,0.64574,0.40641,0.40559,0.34606,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
214,14498.2,0.32949,0.47962,0.24195,0.93804,0.87596,0.93125,0.64148,0.40889,0.41064,0.34776,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826
215,14537.3,0.33994,0.47994,0.23863,0.94159,0.87391,0.92878,0.63562,0.41381,0.41531,0.35288,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
216,14576.5,0.33388,0.47613,0.24066,0.93298,0.87555,0.93015,0.63487,0.41446,0.4154,0.35533,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
217,14615.7,0.3381,0.4825,0.24138,0.93359,0.87484,0.92864,0.63387,0.41639,0.41457,0.35707,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
218,14655,0.33089,0.47489,0.23408,0.93578,0.87009,0.93092,0.64152,0.4131,0.41429,0.35131,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034
219,14694.2,0.32149,0.47728,0.23104,0.93837,0.86681,0.92932,0.64346,0.41016,0.40823,0.34766,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
220,14733.1,0.32623,0.48067,0.23682,0.93708,0.86981,0.92728,0.63892,0.41333,0.40938,0.3505,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638
221,14772.6,0.3279,0.4822,0.23469,0.93776,0.87391,0.92873,0.63291,0.41696,0.4107,0.35594,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
222,14811.8,0.32205,0.47518,0.23472,0.93778,0.87172,0.92989,0.62742,0.42281,0.41586,0.36441,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242
223,14850.9,0.3502,0.47671,0.24238,0.93612,0.87063,0.92974,0.6238,0.42662,0.41724,0.36884,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
224,14890.2,0.32303,0.47789,0.23299,0.92749,0.87281,0.92614,0.61431,0.43312,0.42046,0.37635,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846
225,14929.4,0.32673,0.4753,0.23438,0.94116,0.8556,0.92242,0.61895,0.42762,0.41984,0.36976,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
226,14968.6,0.32364,0.47314,0.23613,0.9324,0.86245,0.92284,0.62368,0.42524,0.41461,0.36437,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
227,15008,0.325,0.45863,0.23679,0.9278,0.86681,0.92244,0.62273,0.42389,0.42058,0.36372,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
228,15047.2,0.36361,0.4795,0.25499,0.94195,0.85972,0.92412,0.62255,0.42282,0.42527,0.36521,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054
229,15086.4,0.34669,0.48351,0.24414,0.93876,0.86135,0.92638,0.62196,0.4233,0.42219,0.36522,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
230,15125.9,0.35455,0.48308,0.24906,0.93821,0.86198,0.92573,0.62498,0.42098,0.41972,0.36287,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658
231,15165.2,0.33426,0.47193,0.23323,0.94672,0.8559,0.92804,0.62673,0.42132,0.41884,0.36298,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
232,15204.4,0.32071,0.46562,0.22965,0.95075,0.8535,0.92771,0.62422,0.42642,0.4162,0.36826,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262
233,15243.8,0.33099,0.47356,0.23495,0.94978,0.8488,0.92679,0.61976,0.42843,0.4144,0.37255,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
234,15283,0.33698,0.47981,0.23558,0.93667,0.86377,0.9279,0.61986,0.42955,0.4146,0.37309,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866
235,15322.2,0.33377,0.4722,0.23491,0.94649,0.85262,0.92576,0.62088,0.42912,0.41314,0.37325,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
236,15361.4,0.33528,0.47386,0.23145,0.93355,0.86517,0.92734,0.62214,0.42817,0.41707,0.36977,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
237,15400.9,0.3168,0.45937,0.23167,0.93559,0.86627,0.92719,0.62229,0.42814,0.41781,0.37025,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
238,15440,0.31266,0.46989,0.22478,0.93508,0.86478,0.92741,0.62185,0.42532,0.41669,0.3698,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074
239,15479.3,0.31365,0.46214,0.22871,0.93997,0.8632,0.92826,0.62322,0.42583,0.41528,0.36919,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
240,15518.3,0.2992,0.46219,0.22231,0.93186,0.869,0.92823,0.62436,0.42267,0.41647,0.36475,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678
241,15557.4,0.31935,0.47288,0.23261,0.94253,0.86843,0.93037,0.62843,0.41937,0.41414,0.36171,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
242,15596.9,0.32231,0.46187,0.23078,0.94598,0.86991,0.93115,0.63221,0.41684,0.41437,0.35738,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282
243,15636,0.31766,0.4612,0.22644,0.94513,0.87435,0.93345,0.63722,0.41528,0.41262,0.35369,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
244,15675.2,0.38474,0.49024,0.26353,0.9481,0.86744,0.93345,0.64114,0.41166,0.4098,0.35208,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886
245,15714.4,0.33726,0.47193,0.24231,0.94993,0.86988,0.93308,0.64164,0.41013,0.41066,0.35233,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
246,15753.9,0.39278,0.47995,0.27005,0.94674,0.87282,0.93393,0.6405,0.41236,0.40913,0.3562,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
247,15793.2,0.36323,0.4812,0.24926,0.9507,0.8736,0.93456,0.6444,0.4089,0.40679,0.35314,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
248,15832.4,0.32571,0.46319,0.22332,0.94625,0.87718,0.93606,0.64745,0.40591,0.40736,0.34815,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094
249,15871.9,0.31705,0.46487,0.22731,0.9475,0.88046,0.93523,0.64659,0.40543,0.41149,0.34641,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
250,15911.1,0.30808,0.46151,0.22705,0.9474,0.88264,0.93364,0.64375,0.40709,0.41298,0.34713,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698
251,15950.3,0.31149,0.45515,0.21953,0.94639,0.88373,0.93566,0.64372,0.4093,0.40881,0.35075,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
252,15989.8,0.32715,0.47626,0.23135,0.94677,0.87828,0.93469,0.64295,0.40878,0.41234,0.34941,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302
253,16029.1,0.31696,0.46749,0.23221,0.9447,0.8765,0.93381,0.64186,0.4128,0.41089,0.35526,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
254,16068.1,0.32056,0.4653,0.23222,0.94501,0.88155,0.93556,0.64223,0.41193,0.41085,0.3544,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906
